date,window_id,window_start,window_end,n_days,n_assets,corr_f_edge_mean,corr_f_edge_median,corr_f_edge_q10,corr_f_edge_q05,corr_f_edge_ltm10,corr_f_edge_frac_neg,corr_f_vertex_mean,corr_f_vertex_median,corr_f_vertex_q10,prec_f_edge_mean,prec_f_edge_median,prec_f_edge_q10,prec_f_edge_q05,prec_f_edge_ltm10,prec_f_edge_frac_neg,prec_f_vertex_mean,prec_f_vertex_median,prec_f_vertex_q10
2019-03-04,2053,2018-03-02,2019-03-04,252,167,-2106.4174503184195,-2125.4240075709045,-3688.94476809945,-4150.559034598836,-4283.7838556443685,0.9964559952746603,-1345.0103601738,-1464.9185267220862,-2660.550782120007,-62.50820997030732,-46.142290665890265,-138.05580766786895,-173.80851409753038,-190.0977902927446,0.9932126696832579,-36.12265760660336,-35.24531623008037,-79.57833626435784
2019-03-05,2054,2018-03-05,2019-03-05,252,167,-2124.915253777262,-2140.3716678121737,-3736.554984439196,-4210.391228308137,-4335.124889099933,0.9964559952746603,-1353.0626899073818,-1474.1076361870012,-2667.629953315836,-50.295474262799964,-43.30534991797385,-90.0738941787863,-109.49351506574521,-115.80951303876915,1.0,-49.16216721269204,-48.63155505384391,-62.1421315820954
2019-03-06,2055,2018-03-06,2019-03-06,252,167,-2117.9140409751067,-2122.691632912662,-3676.3331617165445,-4168.528706398743,-4287.9864016463835,0.9964559952746603,-1338.0345634935438,-1461.084131040887,-2588.6039166508845,-253.21829627069658,-227.52269959944937,-442.92482244474655,-522.5267127090839,-561.913148206481,1.0,-219.22044656738362,-190.59060163466975,-350.6456855354544
2019-03-07,2056,2018-03-07,2019-03-07,252,167,-2122.317481736879,-2126.5125301414355,-3709.2206324528647,-4206.78762851243,-4310.6290408346285,0.9964559952746603,-1353.6409155951574,-1457.4137272098947,-2706.3968211467977,-50.09316462475532,-43.051179692842794,-89.7317334144612,-110.17584127989258,-115.19874917844213,1.0,-48.98605385732134,-48.64189194318041,-61.20270583279266
2019-03-08,2057,2018-03-08,2019-03-08,252,167,-2127.388716097868,-2124.2026915064926,-3732.7574290252896,-4211.018762629629,-4322.379871752736,0.9964559952746603,-1358.546636929026,-1458.4588027596285,-2706.228379745147,-59.585769633243224,-45.68404991010413,-128.63190074236928,-156.9937000584967,-171.38286212733883,0.9908883826879271,-34.87833608858336,-34.58933537095516,-74.90478787611887
2019-03-11,2058,2018-03-09,2019-03-11,252,167,-2129.3076745586895,-2121.6443136721496,-3709.566888314044,-4197.564722021885,-4308.157736082673,0.9970466627288836,-1358.2300302188648,-1468.024780687637,-2600.120242033004,-55.37080662887002,-45.83309042699901,-106.63858107498876,-130.54116457263484,-138.64200084579193,1.0,-51.31295703436526,-49.61527990759542,-73.92623123478077
2019-03-12,2059,2018-03-12,2019-03-12,252,167,-2100.642644031018,-2104.478620890584,-3688.338884710307,-4144.445334392411,-4270.850702164455,0.9970466627288836,-1339.4957774617849,-1462.5445054888678,-2598.138848426171,-50.31201262676561,-42.598968871808566,-91.45064471069998,-108.08605823357466,-115.37236840047429,1.0,-49.21328224164421,-48.48962600546645,-62.00954864984066
2019-03-13,2060,2018-03-13,2019-03-13,252,167,-2110.7067524034105,-2126.058468966351,-3686.000266505351,-4218.0569767388915,-4288.397335525824,0.9970466627288836,-1347.2218695273612,-1459.497510747036,-2621.185677443702,-221.08083129573976,-199.4447696813286,-375.52065882453775,-442.9606544534742,-465.76891842170295,1.0,-198.50727032109242,-182.10378450178757,-291.00897583853043
2019-03-14,2061,2018-03-14,2019-03-14,252,167,-2113.036490870734,-2118.4644546820837,-3726.017925030712,-4199.465806373217,-4293.848482880175,0.9970466627288836,-1344.7481558477355,-1474.5379170587182,-2674.5319452851218,-55.56325115666111,-46.287772417258125,-106.17320786045447,-129.94208374909005,-139.17703683654017,1.0,-51.553686987086564,-50.225887488132315,-73.6280193153757
2019-03-15,2062,2018-03-15,2019-03-15,252,167,-2110.5198873386885,-2123.6350574845683,-3718.723415430754,-4205.513582350689,-4287.593566053164,0.9970466627288836,-1342.4067407176892,-1463.9340975996718,-2640.6745668313347,-55.50642192533842,-46.24377384558966,-104.60837527432471,-128.27382286873794,-137.29987950446886,1.0,-51.63376158712126,-50.156416195557235,-73.92585988627087
2019-03-18,2063,2018-03-16,2019-03-18,252,167,-2113.6823948022293,-2123.1469229980435,-3725.301406348415,-4234.074868510734,-4307.819518802777,0.9970466627288836,-1359.219182854345,-1446.5922487162727,-2634.0419732556484,-52.41532455287412,-40.36194890408191,-111.31249544548788,-142.8133692345254,-151.42379929675755,0.9953379953379954,-30.7922258320209,-31.441747296007804,-68.39726700564039
2019-03-19,2064,2018-03-19,2019-03-19,252,167,-2113.0386169675958,-2123.6762128521077,-3706.942840294268,-4239.166855112403,-4306.119137252137,0.9970466627288836,-1357.943684844868,-1454.1935047707195,-2617.997696857237,-55.865245886600434,-46.65386098531824,-105.81853164475638,-129.9169139302373,-140.66959121086074,1.0,-51.76514674500737,-50.19089580404436,-73.9863425000634
2019-03-20,2065,2018-03-20,2019-03-20,252,167,-2097.11128148304,-2104.5660744246075,-3678.1115792939554,-4192.861535047772,-4263.057495306383,0.9970466627288836,-1344.8256467213428,-1442.5241588791564,-2595.4059780224725,-54.414763742691974,-40.86952667316759,-113.1346461053003,-159.74245646662771,-164.3113340471374,0.9941520467836257,-31.384842739981305,-31.884357517946842,-65.05423353174815
2019-03-21,2066,2018-03-21,2019-03-21,252,167,-2093.6156135866668,-2099.695619112278,-3703.90721982975,-4149.193565712586,-4249.097523577484,0.9970466627288836,-1329.1078359083697,-1414.862600916886,-2631.0646928829565,-211.43565645241108,-195.21941344747245,-345.0391403483444,-396.06849752588727,-419.9116006641189,1.0,-192.02743614887095,-182.02896211716936,-272.8554041504464
2019-03-22,2067,2018-03-22,2019-03-22,252,167,-2143.339059257241,-2173.4938302840324,-3763.704406007613,-4246.177542193036,-4336.590567047186,0.9970484061393152,-1346.4761478455932,-1435.3494521018843,-2630.570327544726,-50.15611314728142,-43.035869022648356,-89.49370071208921,-107.37947084577102,-115.18487764298453,1.0,-49.09146234751252,-49.18217396602311,-60.77730029094474
2019-03-25,2068,2018-03-23,2019-03-25,252,167,-2095.220405704041,-2110.711486475722,-3675.9037314657908,-4167.198153763073,-4271.363198639497,0.9970466627288836,-1319.0782537369937,-1417.7661894153673,-2626.522046461985,-210.8314767908362,-194.03781379954853,-339.51720707865616,-382.44447701825806,-405.5654656109346,1.0,-192.0155650674535,-180.45822901020279,-285.32019290408664
2019-03-26,2069,2018-03-26,2019-03-26,252,167,-2061.7901979905787,-2084.2835355685083,-3638.4524076440434,-4120.874375947407,-4182.94246091339,0.9970484061393152,-1298.2083727646227,-1415.0077042046255,-2595.7408098544156,-57.24566428950039,-41.4312907447982,-126.48085844621293,-157.44719275857844,-172.01310105467567,0.9941245593419507,-33.43016764774453,-30.647114870144215,-71.9166143689158
2019-03-27,2070,2018-03-27,2019-03-27,252,167,-2014.7117567414732,-2039.8715147236255,-3535.485408979519,-4039.723618058277,-4093.8494071928353,0.997043169722058,-1260.638478225634,-1344.563585213433,-2505.724245355145,-213.25740996639527,-200.14538014556808,-336.3981945301386,-381.76796474348635,-403.7269290927041,1.0,-194.04026486150565,-180.43311077604878,-283.29593278068063
2019-03-28,2071,2018-03-28,2019-03-28,252,167,-2002.1333074952097,-2005.4503940566947,-3502.6300749336833,-3978.4922250078353,-4079.627911557013,0.997043169722058,-1260.852031081344,-1374.1989812392142,-2494.4517326957653,-213.93285888629626,-203.03367874067706,-335.2714137997049,-391.3320848266298,-406.4400406287197,1.0,-194.13825938412919,-176.93389972226137,-284.9635539556879
2019-03-29,2072,2018-03-29,2019-03-29,252,167,-2023.795434727784,-2022.5533359129165,-3538.01734292807,-4003.511186892161,-4101.589584701687,0.997043169722058,-1287.5302800565244,-1384.5408106911113,-2519.335508165444,-50.306992498056445,-43.22239233055231,-89.2311271317524,-109.57973149355932,-117.37482173217472,1.0,-49.21439730113025,-48.94335632643637,-60.997044472159565
2019-04-01,2073,2018-04-02,2019-04-01,252,167,-2031.5417609244455,-2051.050323790473,-3540.910084585501,-4000.78948871926,-4121.151260631951,0.9964497041420118,-1289.1988678869054,-1377.5460301274131,-2500.766231429001,-50.927876271257034,-39.090882209089,-107.60028528174881,-145.025427347203,-151.9182977631479,0.9962453066332916,-28.91320852551449,-27.0307351240635,-65.00708902200321
2019-04-02,2074,2018-04-03,2019-04-02,252,167,-1992.1451959761891,-2012.9967769357359,-3468.054688515683,-3938.1388304758575,-4027.350069327691,0.9964539007092199,-1257.6397777507198,-1337.8146950513722,-2501.5601050721584,-213.49592832945206,-198.19370336421184,-342.40332207576427,-387.5408081943862,-409.4908126535624,1.0,-193.89947565692017,-184.22305864112903,-287.8434752680086
2019-04-03,2075,2018-04-04,2019-04-03,252,167,-1976.6327166681065,-2004.8456568055012,-3453.230672141986,-3929.2298510188125,-4000.3822182194876,0.9976359338061466,-1241.227152391783,-1308.0896045907723,-2493.4283425257026,-57.470022955883685,-47.610666398443904,-111.42243715413476,-138.76998974631832,-146.68155658089486,1.0,-53.372751231062146,-50.779357702487836,-75.13918818384961
2019-04-04,2076,2018-04-05,2019-04-04,252,167,-1972.957722117936,-1998.2529526645828,-3451.03429736269,-3887.9909741719416,-3986.548675903812,0.9970449172576832,-1245.50229255785,-1316.524459531386,-2454.6374570742278,-59.20593265594079,-49.09544401075004,-113.60435597365583,-141.9573864684725,-153.25499785948102,1.0,-55.03192404777666,-53.066108637438795,-77.08537282884316
2019-04-05,2077,2018-04-06,2019-04-05,252,167,-1966.4091718048264,-1996.1229918340928,-3450.1998791741325,-3874.2093391724957,-3978.341618072095,0.9976359338061466,-1247.0972292910544,-1314.453514696922,-2469.016494859672,-58.267761575037326,-49.3077214166304,-114.02821934787747,-138.82011969651103,-147.7174863532036,1.0,-54.1645486840049,-52.085652200424235,-76.33154423760794
2019-04-08,2078,2018-04-09,2019-04-08,252,167,-1933.6206488049859,-1955.6228771146523,-3394.933354441419,-3845.427263619425,-3963.925012328395,0.997043169722058,-1221.458136750184,-1300.4147203248874,-2441.014946556234,-44.02728391333011,-33.162073045807844,-93.13434471968952,-123.32618249992059,-133.10959940370196,0.9919354838709677,-24.942988284344995,-23.033909491035633,-54.28098849774044
2019-04-09,2079,2018-04-10,2019-04-09,252,167,-1922.2987481468017,-1922.5623568904043,-3388.2098043027195,-3782.7387240339017,-3904.9984844251103,0.9976345357776464,-1222.8506450628324,-1290.770182445238,-2431.179938424555,-50.746596192624274,-42.905799558423936,-90.18379452676133,-110.08759942713004,-118.43377152312401,1.0,-49.56944909001668,-49.50235742444154,-62.42853459032143
2019-04-10,2080,2018-04-11,2019-04-10,252,167,-1905.7080402272018,-1919.2929833939547,-3373.910113154547,-3767.7851259348677,-3894.868585472023,0.9970414201183432,-1209.2448219248681,-1256.8020182775365,-2404.063796719926,-50.24042980516851,-36.336884084816305,-108.63353116149047,-145.40817001040554,-161.03729922509407,0.9865047233468286,-27.967014324327515,-23.1760670689941,-64.10478793050694
2019-04-11,2081,2018-04-12,2019-04-11,252,167,-1900.9199269918336,-1899.3264393788263,-3345.2242713223036,-3737.861418983516,-3877.480355641747,0.9976317347542925,-1207.1224882491458,-1261.870582968057,-2364.330888542154,-46.55550066215168,-31.017424002319647,-102.81181660942967,-135.7207597996993,-149.80101984222426,0.9890859481582538,-25.5567194345625,-19.11897231568256,-60.45079405078392
2019-04-12,2082,2018-04-13,2019-04-12,252,167,-1895.9537924903264,-1909.012555888392,-3326.023585723019,-3730.487214327906,-3830.6819470289993,0.9976303317535545,-1204.7039832570379,-1255.136878396418,-2357.4532097520805,-218.31229742371647,-204.07882438905312,-358.1365238402366,-406.1220996885286,-424.5684085076087,1.0,-198.49604848500888,-188.30261687077478,-283.00430711392664
2019-04-15,2083,2018-04-16,2019-04-15,252,167,-1898.8924678104102,-1914.2016200325818,-3328.898875999579,-3755.0994663049446,-3848.4432859954936,0.9976303317535545,-1212.9142599393308,-1268.289602802371,-2352.1164874106025,-51.392249043681566,-43.710453636653995,-92.72625711990176,-112.23100205407971,-120.0742349945405,1.0,-50.181067455953674,-49.26256953241533,-62.83492435071651
2019-04-16,2084,2018-04-17,2019-04-16,252,167,-1891.3909325211157,-1894.6051831426657,-3319.4328027483443,-3739.6085441885984,-3819.6469474761643,0.9976317347542925,-1202.268492084312,-1259.5153002523941,-2351.109228265418,-225.76653434877332,-207.16063435299452,-376.74463307675,-441.34484203926496,-457.9596793042047,1.0,-202.31678617712734,-181.07542339842118,-318.5998265003269
2019-04-17,2085,2018-04-18,2019-04-17,252,167,-1857.1267421572745,-1854.6044840846994,-3253.9529357443166,-3666.2236439955136,-3750.5502145848436,0.9976317347542925,-1178.774106773857,-1243.6630222788494,-2325.5910617839722,-51.38445415775913,-44.19543127567631,-91.85459002127956,-111.73191671884926,-120.03022677762448,1.0,-50.230301962581684,-49.13836726724906,-61.94326109245823
2019-04-18,2086,2018-04-19,2019-04-18,252,167,-1859.6815258641186,-1855.6193480714417,-3256.431828938743,-3680.350490418055,-3754.49750503808,0.9976317347542925,-1169.7878671540568,-1220.0211838074797,-2368.9136764159057,-225.7941175470883,-208.52792725634822,-381.93897084683175,-437.5107736378658,-470.30513377797627,1.0,-202.45026379044378,-186.5240507371455,-306.4224457647357
2019-04-22,2087,2018-04-20,2019-04-22,252,167,-1884.085755655715,-1894.9852251848258,-3286.2660845300707,-3668.9107964218247,-3762.359224288052,0.997043169722058,-1185.3623773801419,-1248.9243115559073,-2375.051309331435,-217.08057650269384,-198.73988361628494,-355.20840594221517,-426.3991013138264,-447.8260964295706,1.0,-196.93708002631024,-181.75698769975548,-292.21395993270016
2019-04-23,2088,2018-04-23,2019-04-23,252,167,-1878.1678971428273,-1876.4810146184004,-3288.176678219338,-3669.3408587804975,-3773.5968832914855,0.9970449172576832,-1178.9060702049767,-1233.9513239746639,-2357.5126274854724,-64.03703338535222,-51.55450852153652,-129.21133144041093,-151.9308924631463,-169.6222159182709,0.9987782529016493,-58.88791941284356,-56.83972109703016,-84.55509667811056
2019-04-24,2089,2018-04-24,2019-04-24,252,167,-1876.5166667134915,-1870.2905738809943,-3281.942035340689,-3671.495441867573,-3780.5314601245623,0.9976359338061466,-1179.3692997815388,-1243.3416308153799,-2347.116888364015,-63.181253840878334,-50.90449377204912,-124.58135977360105,-152.40304769808426,-165.77929887580558,1.0,-58.29955078736286,-54.7172054102049,-83.78399314336022
2019-04-25,2090,2018-04-25,2019-04-25,252,167,-1848.1506540034195,-1849.7029999880556,-3225.0241418786036,-3671.7915732406286,-3740.7144818402567,0.997043169722058,-1158.083850003092,-1211.37314330079,-2335.252106632382,-64.44278203869752,-52.92861774228561,-127.11356738680225,-149.06751524577538,-162.37337492504585,1.0,-59.99798176238756,-58.12063697327302,-83.14782536328839
2019-04-26,2091,2018-04-26,2019-04-26,252,167,-1836.0637499599586,-1832.2291362499323,-3217.354069010655,-3612.981570144122,-3697.9483677890066,0.9982248520710059,-1153.4586383716376,-1212.601180619025,-2329.6452932246643,-63.57690007089587,-51.398191859597674,-120.70574017960416,-154.40421689340414,-169.0061480278063,0.9987864077669902,-58.849211177611636,-55.89610556461506,-82.59906889500147
2019-04-29,2092,2018-04-27,2019-04-29,252,167,-1847.8897044376893,-1856.0446393320417,-3230.4984572969415,-3652.1527131415396,-3759.458635935989,0.9976317347542925,-1141.7195034310964,-1208.869928493098,-2311.520995963072,-51.20409513122871,-43.403084454919,-94.73054920235937,-116.38063654179895,-123.29870897078098,1.0,-49.97946215529357,-49.50787655821026,-62.173159662184
2019-04-30,2093,2018-04-30,2019-04-30,252,167,-1835.7674478955378,-1845.157666187725,-3201.030303283597,-3643.138017408501,-3750.7783575399644,0.995850622406639,-1126.3614409741153,-1206.8641407746354,-2295.0829852854818,-51.57343525086614,-43.8937878374122,-95.28666003927651,-115.32820543372081,-124.3948537246968,1.0,-50.317878494727125,-49.89155923452226,-62.80462266160937
2019-05-01,2094,2018-05-01,2019-05-01,252,167,-1855.1664067508825,-1842.042714274543,-3239.80161633071,-3698.5231324693373,-3811.001742092367,0.9958530805687204,-1137.294423580396,-1205.6632813716765,-2315.965908972363,-232.4228267450322,-207.96201791374386,-392.2573073095286,-460.18761579525847,-477.28672123207184,1.0,-207.37010911848785,-194.49141971710884,-300.2386573100539
2019-05-02,2095,2018-05-02,2019-05-02,252,167,-1841.4140970577635,-1837.4689628866672,-3223.4446098158955,-3685.2531175824543,-3796.049186219464,0.9976317347542925,-1132.902341495087,-1213.5126331016847,-2314.1687606636133,-63.380935718887415,-52.28272188400233,-122.97666695956369,-153.50101675013616,-163.64328923784225,0.999400479616307,-59.11697139352227,-58.18917628469714,-82.44043624084141
2019-05-03,2096,2018-05-03,2019-05-03,252,167,-1856.89215819306,-1834.229315520565,-3259.749130817836,-3694.880961495307,-3813.9658098636346,0.9976317347542925,-1136.9208629008779,-1236.73505868954,-2358.721795636669,-60.487664849207306,-49.51085231694466,-118.53975550165218,-145.3478229499846,-156.35829004167508,1.0,-56.09944736797737,-53.461502628080055,-82.09592717467791
2019-05-06,2097,2018-05-04,2019-05-06,252,167,-1855.2415236774314,-1844.211311276633,-3228.860321474029,-3690.9832210856243,-3789.9374240710627,0.9970414201183432,-1134.6796861684747,-1228.8356924786103,-2354.946178137295,-49.738279070077915,-34.893702062916276,-110.72953372775083,-151.583721779156,-165.22320564511767,0.9861878453038674,-27.366833659775263,-26.185266566840614,-55.05254538621001
2019-05-07,2098,2018-05-07,2019-05-07,252,167,-1885.93467087543,-1874.9740669531675,-3292.9123851118434,-3732.606524566852,-3846.156281500561,0.9970414201183432,-1156.8907274718517,-1216.6693069999637,-2367.1254609798393,-61.20996375035114,-50.69966058127578,-118.04931890954775,-147.83525344447318,-157.91991174231472,1.0,-57.0784096402811,-53.60712426405423,-79.81503298853622
2019-05-08,2099,2018-05-08,2019-05-08,252,167,-1875.0626298634702,-1857.2652627469236,-3273.3727242945524,-3741.3552817016352,-3827.5183451615717,0.9964518036664696,-1150.2316817628434,-1237.3282536829843,-2364.317922503917,-50.72153143763953,-42.82153565600225,-92.74753611219631,-115.0873103181611,-121.60889778337796,1.0,-49.61325935574404,-49.04447970009301,-62.329290021777695
2019-05-09,2100,2018-05-09,2019-05-09,252,167,-1886.5025074467633,-1870.1258090104407,-3303.3534111502554,-3761.2368916993164,-3853.888572383194,0.9976345357776464,-1165.0886290279757,-1241.7613886953507,-2365.0128030818228,-229.67417808097926,-209.94370817391166,-372.29941741964285,-449.2529904802802,-480.6557719132378,1.0,-206.03086405290634,-184.88950717953634,-306.19980708119846
2019-05-10,2101,2018-05-10,2019-05-10,252,167,-1873.8821982691256,-1857.7309714335315,-3291.6088197699237,-3737.2291355392044,-3843.1525150285293,0.9964518036664696,-1160.757627925874,-1267.5406201058536,-2320.3831081991057,-235.63135593293666,-209.43239221288832,-383.6772684376417,-470.8618729372998,-515.6985028238081,1.0,-209.64065356854314,-189.9525976414451,-310.00704572348565
2019-05-13,2102,2018-05-11,2019-05-13,252,167,-1919.2283119758988,-1895.1586744730519,-3336.694401921844,-3803.368583673959,-3906.3920216329343,0.9958604376108812,-1186.190623107528,-1268.70606875042,-2403.0548172038275,-74.48245096724266,-41.04057610908217,-164.14477091921555,-268.75401136515524,-337.0205126378262,0.984375,-39.54265952985925,-26.907202143960145,-87.14455564003251
2019-05-14,2103,2018-05-14,2019-05-14,252,167,-1925.7414249146923,-1898.2389983491646,-3359.996419377833,-3835.750236737804,-3935.8582278366534,0.9964518036664696,-1197.6344832605619,-1272.4114819373965,-2410.0383132216125,-60.84429141357279,-49.94862044527609,-118.57556766582312,-151.45798245204844,-156.63643396777297,1.0,-56.49795818147128,-55.401759746527055,-80.18632344703126
2019-05-15,2104,2018-05-15,2019-05-15,252,167,-1924.011153078573,-1903.84521369169,-3343.3130518377984,-3828.0444933821823,-3930.383956848355,0.9964518036664696,-1199.7644265181932,-1251.3503653088117,-2397.3109274567782,-49.75071991847118,-35.05034439243643,-109.1566969828051,-145.0391649291248,-156.15197432331598,0.9896103896103896,-27.79916286903034,-26.252919393706957,-57.25068565996197
2019-05-16,2105,2018-05-16,2019-05-16,252,167,-1941.617719194029,-1926.225245241543,-3373.0161868531086,-3866.8405103942205,-3973.505503896682,0.997043169722058,-1218.5456377635965,-1284.7090179298818,-2443.29888623944,-51.52887186369451,-37.541680702357525,-111.72280470759063,-148.2258319581429,-154.16904503664514,0.9869960988296489,-29.260078148088287,-27.347748419534113,-65.28967778383316
2019-05-17,2106,2018-05-17,2019-05-17,252,167,-1933.680734033807,-1909.632205543744,-3371.2883011531703,-3851.230101404187,-3941.3597390745567,0.997043169722058,-1202.5328139808491,-1268.8814125046504,-2425.7009295642306,-60.380142388081396,-50.61345486743106,-115.6064886876556,-143.741958046647,-152.55244700172642,1.0,-56.417653124686026,-54.34820633109513,-77.97490319581291
2019-05-20,2107,2018-05-18,2019-05-20,252,167,-1952.2288555851014,-1968.0346824778683,-3382.8698217837054,-3890.94948173957,-3967.900382170531,0.9964518036664696,-1198.9013889761916,-1242.8683682232063,-2445.465128821116,-48.72730520897406,-36.158006653394246,-104.98266638665837,-138.22469837278018,-150.46553097444612,0.9868766404199475,-27.7738145072406,-25.897520443293107,-58.92088615112409
2019-05-21,2108,2018-05-21,2019-05-21,252,167,-1950.2708350286898,-1961.757100740654,-3360.6924572736084,-3846.65448082881,-3933.730713180767,0.9952690715552928,-1196.4536181117242,-1227.336141739038,-2448.341121912529,-51.176289710397846,-42.87593930674389,-92.91254553200076,-114.92302350273478,-122.15930999679243,1.0,-49.975349062372935,-49.16379359719265,-62.04602879624531
2019-05-22,2109,2018-05-22,2019-05-22,252,167,-1951.6415910218957,-1937.7055168186143,-3388.824492871251,-3847.558551652539,-3955.9636897185023,0.9964539007092199,-1202.1482556498456,-1261.604955799902,-2450.7550466870325,-224.3002620939258,-199.17321892835696,-383.76225765333976,-447.76452244042633,-470.38839184533964,1.0,-200.9625456360694,-184.1266488033837,-313.4081812455962
2019-05-23,2110,2018-05-23,2019-05-23,252,167,-1962.1984987889914,-1949.9116053652492,-3396.8973767332814,-3869.9953395288235,-3959.6434118649736,0.9964518036664696,-1209.1815341023396,-1261.510251604926,-2480.2172166537334,-55.23311643463692,-39.67757467405113,-126.33381652115482,-165.67383456421038,-172.95412021814425,0.9872611464968153,-31.42021055463463,-29.722609086840276,-65.55187225300358
2019-05-24,2111,2018-05-24,2019-05-24,252,167,-1958.0193502118334,-1959.74718328583,-3391.0573108260455,-3833.4221384033117,-3953.7468281085753,0.9964539007092199,-1195.2446918282733,-1286.7103331452518,-2493.5255684723647,-51.53832817525571,-42.650510440361074,-97.28449895104747,-116.43738081206142,-123.46246038310538,1.0,-50.31591237386987,-49.708959464644835,-63.63583221908179
2019-05-28,2112,2018-05-25,2019-05-28,252,167,-1958.352195220791,-1957.097814861741,-3377.9202307255923,-3868.446120370704,-3971.6719075670126,0.9970414201183432,-1193.9194422707665,-1293.4217683285601,-2495.1626668107747,-52.3971329727456,-37.06779629924641,-114.05340311810328,-166.37887789532226,-170.5505172085646,0.9924528301886792,-29.561454284616588,-27.239803951424033,-64.07982326436674
2019-05-29,2113,2018-05-29,2019-05-29,252,167,-1952.3782724827772,-1965.0877553839186,-3369.9575459576527,-3879.283873377822,-3955.703087727815,0.9970414201183432,-1192.0215767462264,-1265.0313995401916,-2450.08859859471,-56.359167105862646,-46.75630444791187,-110.80766755174984,-133.26370519343976,-141.10241193170853,1.0,-52.646396560485734,-52.614272344309576,-74.08619540183277
2019-05-30,2114,2018-05-30,2019-05-30,252,167,-1957.7637510688728,-1947.9578902442306,-3391.000273917151,-3894.2143123897035,-3969.200662852747,0.9976331360946745,-1194.2011632181063,-1277.0973310043835,-2442.836196440564,-224.75521695809272,-206.90828171952325,-371.23831425329513,-430.7786738722081,-460.6734897877859,1.0,-200.97040409660178,-182.60280028329433,-298.15029495213844
2019-05-31,2115,2018-05-31,2019-05-31,252,167,-1982.693412405534,-1993.6959684298618,-3436.6782890679806,-3912.2678536872604,-4016.118973744363,0.997043169722058,-1210.5610705030078,-1326.9186077839508,-2464.6985593863747,-56.010720950979085,-45.588652683689034,-108.60903082878016,-130.68964867443756,-140.213304083031,1.0,-52.27049973816247,-50.92919557858035,-74.83046493867943
2019-06-03,2116,2018-06-01,2019-06-03,252,167,-1939.1489905411984,-1930.6298300900633,-3357.786604769689,-3826.34951842305,-3914.855113264635,0.9958579881656805,-1181.9070180232434,-1277.9274048579766,-2435.5267324142455,-45.83331715956172,-34.73581687483548,-99.86249873418136,-127.58326234482595,-138.2945094018607,0.9947780678851175,-26.043080588754584,-24.785887074681696,-57.672275988313196
2019-06-04,2117,2018-06-04,2019-06-04,252,167,-1961.596489683945,-1954.5516429544994,-3447.280650895159,-3853.70600410951,-3985.608451761224,0.9964476021314387,-1205.8880440159387,-1310.3690196269124,-2491.948350995731,-55.49824104022599,-45.910908945926195,-106.53229113375292,-129.610194149028,-137.67034547791,1.0,-51.71341291210793,-50.71788818815596,-72.99194486139959
2019-06-05,2118,2018-06-05,2019-06-05,252,167,-1954.1730056794722,-1945.7707819359675,-3423.601575407744,-3841.7466537460123,-3974.0536851735774,0.9970414201183432,-1203.4500979200807,-1277.9099020372958,-2484.2778325669187,-53.577020015370195,-38.51955605520031,-121.19344444277536,-162.41104726278795,-173.18041684131276,0.9949874686716792,-30.26187457115274,-27.58393161960238,-63.30337812048302
2019-06-06,2119,2018-06-06,2019-06-06,252,167,-1952.92132979833,-1946.8447794685082,-3420.422866293826,-3844.82448411654,-3977.639545162856,0.9970379146919431,-1197.827084290802,-1290.090550412949,-2462.200563973224,-50.799171911744644,-43.31130931671591,-93.2881563546208,-110.68974477454313,-120.33851408761122,1.0,-49.56739405701164,-48.622237261350065,-62.94643786551894
2019-06-07,2120,2018-06-07,2019-06-07,252,167,-1949.7178788499177,-1951.0006179143004,-3426.485922564204,-3827.053837244746,-3976.0152314851257,0.997043169722058,-1198.9569539197503,-1280.2797390885823,-2481.456516601235,-51.395171663539635,-37.378271210090354,-115.22361120901826,-144.27470040187308,-157.44318912915156,0.9937106918238994,-29.041990498982894,-25.262970294134778,-65.91953513645949
2019-06-10,2121,2018-06-08,2019-06-10,252,167,-1941.635884834472,-1942.8155200323336,-3414.6542775539224,-3817.397698748235,-3965.3675450971996,0.997043169722058,-1186.0209178800978,-1270.876192958929,-2455.5283184656555,-55.913685828334685,-45.469753534607804,-108.07644152467424,-127.0173701944821,-138.76601351859506,1.0,-52.09677493659097,-51.14305871463736,-73.23144192952716
2019-06-11,2122,2018-06-11,2019-06-11,252,167,-1933.0706304739065,-1917.312406446321,-3392.7347121476337,-3840.615208013292,-3961.0920499699423,0.997043169722058,-1176.9426017537319,-1260.8472025846754,-2453.355504049311,-59.206982641230326,-36.44993544819411,-141.07329392168128,-197.26953818230436,-218.2440272928101,0.9885931558935361,-32.971513607722244,-27.521229449331308,-70.35664527485666
2019-06-12,2123,2018-06-12,2019-06-12,252,167,-1933.997381989616,-1913.407086958174,-3419.4967484216786,-3849.2553101601607,-3985.02058985622,0.9970414201183432,-1189.1572760685701,-1274.5418803825971,-2454.274699511369,-56.609462966551455,-46.823080820962986,-106.82872461685072,-130.49752578288556,-141.35735766186022,1.0,-52.87223112057313,-51.92626433077483,-74.47252953473196
2019-06-13,2124,2018-06-13,2019-06-13,252,167,-1925.8606509114968,-1911.759907143864,-3394.8751077376796,-3830.662437238153,-3945.459767399397,0.9970414201183432,-1181.7886261769197,-1251.8582764174603,-2452.1501393443054,-55.512389578086946,-45.946430709642755,-104.47819990614124,-128.08884015344265,-136.31387850962264,1.0,-51.831215846514674,-51.388605468565295,-73.07813535483609
